03.12.2018 RGB-PI Database for MAME 2010 (0.139) by @Fran_Tron

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.

Name          :  Name of game(zip) to launch.
H pixels      :  Horizontal resolution.
Scanlines     :  Vertical resolution of the game, number of lines of the game.
Frame Rate    :  Frame Rate of the game in Hz.

H Position    :  Horizontal Position, use this value to move screen horizontally.
H Zoom        :  Horizontal Zoom, use this value to zoom/unzoom horizontal screen.
V Position    :  Vertical Position, use this value to move screen vertically.

H Front Porch :  Horizontal Front Porch
H Sync        :  Horizontal Synchronisation
H Back Porch  :  Horizontal Back Porch
V Sync        :  Vertical  Synchronisation
H Frequency   :  Horizontal Frequency, can be tweaked to force 625 lines mode (e.g. 15840 at 55Hz)

Core          :  Libretro core to use.
Orientation   :  Game Orientation, can be HORIZONTAL(H) or VERTICAL(V).

amidaro 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
amidarb 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
amigo 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
turtles 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
turpin 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
600 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
flyboy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
flyboyb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
fastfred 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
jumpcoas 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
jumpcoast 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
boggy84 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
boggy84b 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
redrobin 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
imago 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
imagoa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
scorpion 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
scorpiona 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
scorpionb 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
aracnis 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
ad2083 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
turpins 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
cclimber 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cclimberj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ccboot 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ccboot2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ckong 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ckongo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ckongalc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
bigkong 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
monkeyd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ckongpt2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ckongpt2a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ckongpt2j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ckongpt2jeu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ckongpt2b 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
rpatrol 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rpatrolb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
silvland 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
yamato 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
yamato2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
toprollr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
swimmer 1920 224 60.570000 -4 -27 3 48 192 240 5 15734 mame2010 H
swimmera 1920 224 60.570000 -4 -27 3 48 192 240 5 15734 mame2010 H
swimmerb 1920 224 60.570000 -4 -27 3 48 192 240 5 15734 mame2010 H
guzzler 1920 224 60.570000 -4 -27 3 48 192 240 5 15734 mame2010 V
cannonb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
cannonb2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
cannonb3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
bagmanf 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
gomoku 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
wiping 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
rugrats 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
dacholer 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kickboy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
friskyt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
friskyta 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
radrad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
seicross 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
sectrzon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
firebatl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
clshroad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
clshroads 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
tubep 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
tubepb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
rjammer 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
magmax 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cop01 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cop01a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mightguy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
terracre 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
terracrea 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
terracren 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
amazon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
amatelas 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
horekid 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
horekidb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
boobhack 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
galivan 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
galivan2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
dangar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
dangar2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
dangarb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
ninjemak 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
youma 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
youma2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
youmab 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
youmab2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
legion 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
legiono 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
terraf 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
terrafb 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
terrafa 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
terrafu 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kodure 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
armedf 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
armedff 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
cclimbr2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cclimbr2a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
skyrobo 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bigfghtr 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hyhoo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
hyhoo2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
jangou 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
macha 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
jngolady 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cntrygrl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cntrygrla 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
fruitbun 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
luckygrl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
nightgal 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ngtbunny 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
royalngt 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
royalqn 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sexygal 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sweetgal 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ngalsumr 1920 256 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pastelg 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
3ds 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
crystalg 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
crystal2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
nightlov 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
citylove 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mcitylov 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
apparel 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
secolove 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
barline 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
housemnq 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
housemn2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
livegal 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
seiha 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
seiham 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjgaiden 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bijokkoy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
iemoto 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
iemotom 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ryuuha 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ojousan 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ojousanm 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bijokkog 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
orangec 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
orangeci 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vipclub 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
korinai 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
korinaim 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kaguya 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kaguya2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kaguya2f 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
otonano 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kanatuen 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
kyuhito 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjsikaku 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjsikakb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjsikakc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjsikakd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mmsikaku 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjcamera 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mmcamera 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
msjiken 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
hanamomo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hanamomb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
telmahjn 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
taiwanmb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gionbana 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
idhimitu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mgion 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjcamerb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
omotesnd 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
abunai 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjfocus 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjfocusm 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
peepshow 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
scandal 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
scandalm 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mgmen89 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjnanpas 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjnanpaa 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjnanpau 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pairsnb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pairsten 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bananadr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mladyhtr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
chinmoku 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
maiko 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mmaiko 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hnageman 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hnxmasev 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
club90s 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
club90sa 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
lovehous 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hanaoji 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pstadium 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
triplew1 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
triplew2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ntopstar 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjlstory 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
vanilla 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
finalbny 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
qmhayaku 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjgottub 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
galkoku 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
hyouban 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
galkaika 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
tokyogal 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
tokimbsj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mcontest 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
uchuuai 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
av2mj1bb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
av2mj2rg 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ohpaipee 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
togenkyo 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjuraden 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
koinomp 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
patimono 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
janbari 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjanbari 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ultramhm 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
gal10ren 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
renaiclb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjlaman 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mkeibaou 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
pachiten 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sailorws 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sailorwa 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
sailorwr 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
wcatcher 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
jituroku 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
yosimoto 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
psailor1 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
psailor2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
otatidai 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
ngpgal 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjgottsu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
bakuhatu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
cmehyou 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mmehyou 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjkoiura 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mkoiuraa 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
imekura 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mscoutm 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mjegolf 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
mhhonban 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
4psimasy 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
musobana 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
niyanpai 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 H
safarir 1920 208 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
phoenix 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
phoenixa 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
phoenixb 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
phoenixt 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
phoenixj 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
phoenix3 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
phoenixc 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
condor 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
fenix 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
falcon 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
vautour 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
falconz 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
vautourz 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
griffon 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
nextfase 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
pleiads 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
pleiadbl 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
pleiadce 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
capitol 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
survival 1920 208 61.035156 -4 -27 3 48 192 240 5 15734 mame2010 V
naughtyb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
naughtyba 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
naughtybc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
popflame 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
popflamea 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
popflameb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
popflamen 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
trvmstr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
trvmstra 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
trvmstrb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
trvmstrc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
trvgns 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
geebee 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
geebeeb 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
geebeeg 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
bombbee 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
cutieq 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
navarone 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
kaitein 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
kaitei 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
sos 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
tankbatt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
warpwarp 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
warpwarpr 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
warpwarpr2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
rallyx 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 mame2010 H
rallyxa 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 mame2010 H
rallyxm 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 mame2010 H
nrallyx 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 mame2010 H
nrallyxb 1920 224 60.606060 -4 -27 3 48 192 240 5 15734 mame2010 H
jungler 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
junglers 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
tactcian 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
tactcian2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
locomotn 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
gutangtn 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
cottong 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
locoboot 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
commsega 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2010 V
bosco 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 H
boscoo 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 H
boscoo2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 H
boscomd 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 H
boscomdo 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 H
galaga 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
galagao 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
galagamw 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
galagamk 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
galagamf 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
gallag 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
gatsbee 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
digdug 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
digdug1 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
digdugat 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
digdugat1 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
dzigzag 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
digsid 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
xevious 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
xeviousa 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
xeviousb 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
xeviousc 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 mame2010 V
