22.01.2019 RGB-PI Database for FBA 0.2.97.44 (0.197) by @Fran_Tron

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.

Name          :  Name of game(zip) to launch.
H pixels      :  Horizontal resolution.
Scanlines     :  Vertical resolution of the game, number of lines of the game.
Frame Rate    :  Frame Rate of the game in Hz.

H Position    :  Horizontal Position, use this value to move screen horizontally.
H Zoom        :  Horizontal Zoom, use this value to zoom/unzoom horizontal screen.
V Position    :  Vertical Position, use this value to move screen vertically.

H Front Porch :  Horizontal Front Porch
H Sync        :  Horizontal Synchronisation
H Back Porch  :  Horizontal Back Porch
V Sync        :  Vertical  Synchronisation
H Frequency   :  Horizontal Frequency, can be tweaked to force 625 lines mode (e.g. 15840 at 55Hz)

Core          :  Libretro core to use.
Orientation   :  Game Orientation, can be HORIZONTAL(H) or VERTICAL(V).

sonofphx 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sonson 1920 240 57.370000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sonsonj 1920 240 57.370000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sos 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sotsugyo 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
soukobdx 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spacbat2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacbatt 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacebrd 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacecho 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacecho2 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacecr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacedem 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacedx 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spacedxj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spacedxo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spacefb 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacefba 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacefbb 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacefbe 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacefbe2 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacefbg 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacegun 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spacegunj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spacegunu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spacempr 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spaceplt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spaceskr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spacetrk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spacetrkc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spang 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spangj 1920 240 57.420000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sparkman 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sparkz 1920 240 59.922743 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spartanx 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spatter 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spcdrag 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spcdraga 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spcinv95 1920 224 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spcinv95u 1920 224 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spcinvdj 1920 232 58.970000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spcpostn 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spctbird 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spdball 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spdcoin 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
speakres 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
speakresb 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spec2k 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spec2kh 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
speedbal 1920 224 56.400000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
speedspn 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spelunk2 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spelunkr 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spelunkrj 1920 256 55.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spf2t 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spf2ta 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spf2td 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spf2th 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spf2tu 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spf2xj 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spf2xjd 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spidermi 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spinlbrk 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spinlbrkj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spinlbrku 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spinmast 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
splat 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
splatter 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
splatter2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
splatterj 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spnchout 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spnchouta 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spnchoutj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sprcros2 1920 224 55.638395 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sprcros2a 1920 224 55.638395 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sprglbpg 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sprglobp 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
springer 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
spy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
spyu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sqbert 1920 240 61.419025 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
squaitsa 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
squash 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sraider 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sranger 1920 224 59.100000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
srdarwin 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
srdarwinj 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
srdmissn 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
srmp4 1920 240 60.186720 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
srmp4o 1920 240 60.186720 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
srmp7 1920 239 60.186720 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
srumbler 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
srumbler2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
srumbler3 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ssanchan 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sscandal 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2a 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2ar1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2d 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2h 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2j 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2jr1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2jr2 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2r1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2t 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2ta 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2tad 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2tb 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2tba 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2tbd 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2tbh 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2tbj 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2tbj1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2tbr1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2tbu 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2td 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2th 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2tu 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2tur1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2u 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2ud 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2xj 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2xjr1 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2xjr1d 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssf2xjr1r 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssi 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ssideki 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssideki2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssideki3 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssideki4 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssmissin 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ssoldier 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssozumo 1920 240 57.444853 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sspacaho 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sspaceat 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sspaceat2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sspaceat3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sspaceatc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
ssriders 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssridersabd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssridersadd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssriderseaa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssridersebc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssridersebd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssridersjac 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssridersjad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssridersjbd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssridersuab 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssridersuac 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssridersubc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssridersuda 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
ssrj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sstarcrs 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sstingry 1920 224 60.191409 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sstrangr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sstrangr2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sstriker 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sstrikerk 1920 240 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
stadhero 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stadhr96 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stadhr96j 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stadhr96u 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stagger1 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
stakwin 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stakwin2 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
starfght 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
starfgmc 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
starfigh 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
stargate 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
starjack 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
starjacks 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
starrkr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
startrkd 1920 240 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
startrks 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
starwarr 1920 224 61.523438 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
stdragon 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stdragona 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stdragonb 1920 224 56.191350 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stera 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
stfight 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stfighta 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stfightgb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stg 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
stinger 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
stinger2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
stlforce 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stmblade 1920 240 60.186720 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
stmbladej 1920 240 60.186720 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
stoneage 1920 240 58.238857 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
strahl 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
strahlj 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
strahlja 1920 224 56.180000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stratgys 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stratgyx 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stratof 1920 224 59.170000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
stratvox 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
stratvoxb 1920 256 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
streakng 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
streaknga 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
streetsm 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
streetsm1 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
streetsmj 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
streetsmw 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
strfbomb 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
strhoop 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
strider 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
striderj 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
striderjr 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
striderua 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
strideruc 1920 224 59.637405 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
strkfgtr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
strkfgtrj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
strnskil 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
strongx 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
strvmstr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sub 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
subhunt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
subroc3d 1920 224 59.090909 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sucasino 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
sunaq 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
supbtime 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
supbtimea 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
supbtimej 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
supcrash 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
supduck 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
superbar 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
superbon 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
superchs 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
superchsj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
superchsu 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
superg 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
superman 1920 240 57.430000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
supermanj 1920 240 57.430000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
supermanu 1920 240 57.430000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
superpac 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
superpacm 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
superspy 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
superten 1920 248 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
superx 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
superxm 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
supmodel 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
suprglob 1920 236 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
suprheli 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
suprleag 1920 224 60.054389 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
suprloco 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
suprlocoo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
suprmous 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
suprridr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
suprtrio 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
suratk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
suratka 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
suratkj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
survarts 1920 240 60.186720 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
survartsj 1920 240 60.186720 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
survartsu 1920 240 60.186720 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svc 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svcboot 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svcpcb 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svcpcba 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svcplus 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svcplusa 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svcsplus 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svg 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svgpcb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svolley 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svolleyk 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svolleyu 1920 216 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
svolly91 1920 240 61.310000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
swarm 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
swat 1920 224 60.096154 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
swatpolc 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
swimmer 1920 224 60.570000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sws 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sws92 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sws92g 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sws93 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sxyreac2 1920 240 60.186720 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
sxyreact 1920 240 60.186720 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
syscheck 1920 224 59.185606 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
syvalion 1920 200 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
syvalionp 1920 200 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
syvalionu 1920 200 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
syvalionw 1920 200 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
szaxxon 1920 224 59.999408 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tactcian 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tactcian2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tagteam 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tail2nos 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tangtang 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tankbust 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tankfrce 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tankfrce4 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tankfrcej 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
taotaido 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
taotaidoa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
targeth 1920 232 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
targeth10 1920 232 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
targetha 1920 232 60.000000 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tattass 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tattassa 1920 240 57.799650 -4 -27 3 48 192 240 5 15734 fba_libretro.so H
tazmani2 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
tazmania 1920 224 60.606061 -4 -27 3 48 192 240 5 15734 fba_libretro.so V
